match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,attendance,behind_closed_doors,neutral_ground,collection_status,play_status,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version,season_name,result
3799402,2021-10-03,22:00:00.000,Mexico - Liga MX,2021/2022,América,Pumas UNAM,2,0,,False,False,Complete,Normal,available,available,2022-11-13T21:51:11.137578,2022-11-13T21:51:11.137578,12,Apertura,Estadio Azteca,Jorge Antonio Pérez Durán,Santiago Hernán Solari Poggio,Andrés Luciano Lillini,1.1.0,2,2,2021/2022,Win
3799390,2021-08-01,00:00:00.000,Mexico - Liga MX,2021/2022,América,Necaxa,2,1,,False,False,Complete,Normal,available,available,2021-08-19T14:49:42.276000,2021-08-19T14:49:42.276000,2,Apertura,Estadio Azteca,Fernando Hernández Gómez,Santiago Hernán Solari Poggio,Guillermo Alejandro Vázquez Herrera,1.1.0,2,2,2021/2022,Win
3799357,2021-09-12,02:00:00.000,Mexico - Liga MX,2021/2022,América,Mazatlán,2,0,,False,False,Complete,Normal,available,available,2021-09-19T22:28:14.449502,2021-09-19T22:28:14.449502,8,Apertura,Estadio Azteca,Diego Montaño Robles,Santiago Hernán Solari Poggio,Beñat San José Gil,1.1.0,2,2,2021/2022,Win
3816810,2022-04-24,00:00:00.000,Mexico - Liga MX,2021/2022,Tigres UANL,América,0,2,,False,False,Complete,Normal,available,available,2022-05-02T14:36:16.685091,2022-05-02T14:36:16.685091,16,Clausura,Estadio Universitario de Nuevo León,Fernando Hernández Gómez,Miguel Ernesto Herrera Aguirre,Fernando Ortiz,1.1.0,2,2,2021/2022,Win
3799448,2021-09-29,02:05:00.000,Mexico - Liga MX,2021/2022,Pachuca,América,1,1,,False,False,Complete,Normal,available,available,2022-06-02T14:33:10.421120,2022-06-02T14:33:10.421120,11,Apertura,Estadio Hidalgo,Fernando Guerrero Ramírez,Paulo César Pezzolano Suárez,Santiago Hernán Solari Poggio,1.1.0,2,2,2021/2022,Draw
3831924,2022-05-14,23:00:00.000,Mexico - Liga MX,2021/2022,América,Puebla,3,2,,False,False,Complete,Normal,available,available,2022-05-20T16:43:05.994942,2022-05-20T16:43:05.994942,20,Quarter-finals,Estadio Azteca,Fernando Guerrero Ramírez,Fernando Ortiz,Nicolás Ricardo Larcamón,1.1.0,2,2,2021/2022,Win
3816737,2022-04-10,02:00:00.000,Mexico - Liga MX,2021/2022,América,Juárez,3,0,,False,False,Complete,Normal,available,available,2022-04-10T16:03:39.018986,2022-04-10T16:03:39.018986,13,Clausura,Estadio Azteca,César Arturo Ramos Palazuelos,Fernando Ortiz,Ricardo Ferretti,1.1.0,2,2,2021/2022,Win
3816769,2022-03-20,23:00:00.000,Mexico - Liga MX,2021/2022,América,Toluca,3,0,,False,False,Complete,Normal,available,available,2022-04-04T22:43:18.098835,2022-04-04T22:43:18.098835,11,Clausura,Estadio Azteca,Óscar Mejía García,Fernando Ortiz,Marcos Ignacio Ambriz Espinoza,1.1.0,2,2,2021/2022,Win
3816717,2022-02-13,03:00:00.000,Mexico - Liga MX,2021/2022,Santos Laguna,América,2,3,,False,False,Complete,Normal,available,available,2022-11-13T22:04:08.219723,2022-11-13T22:04:08.219723,5,Clausura,Estadio Nuevo Corona,Luis Enrique Santander Aguirre,Pedro Miguel Faria Caixinha,Santiago Hernán Solari Poggio,1.1.0,2,2,2021/2022,Win
3799429,2021-10-31,23:05:00.000,Mexico - Liga MX,2021/2022,Cruz Azul,América,2,1,,False,False,Complete,Normal,available,available,2021-11-01T14:58:45.105698,2021-11-01T14:58:45.105698,16,Apertura,Estadio Azteca,Luis Enrique Santander Aguirre,Juan Máximo Reynoso Guzmán,Santiago Hernán Solari Poggio,1.1.0,2,2,2021/2022,Loss
3815234,2021-11-25,01:00:00.000,Mexico - Liga MX,2021/2022,Pumas UNAM,América,0,0,,False,False,Complete,Normal,available,available,2022-11-13T21:54:46.789343,2022-11-13T21:54:46.789343,19,Apertura - Quarter-finals,Estadio Olímpico de Universitario (Ciudad de México),Jorge Antonio Pérez Durán,Andrés Luciano Lillini,Santiago Hernán Solari Poggio,1.1.0,2,2,2021/2022,Draw
3799417,2021-08-22,22:00:00.000,Mexico - Liga MX,2021/2022,América,Tijuana,2,0,,False,False,Complete,Normal,available,available,2022-06-02T13:56:19.998276,2022-06-02T13:56:19.998276,6,Apertura,Estadio Azteca,Jorge Isaac Rojas Castillo,Santiago Hernán Solari Poggio,Robert Dante Siboldi Badiola,1.1.0,2,2,2021/2022,Win
3799411,2021-10-17,00:00:00.000,Mexico - Liga MX,2021/2022,Atlético San Luis,América,0,1,,False,False,Complete,Normal,available,available,2022-06-02T14:44:48.524910,2022-06-02T14:44:48.524910,13,Apertura,Estadio Alfonso Lastras Ramírez (San Luis Potosí),Diego Montaño Robles,Marcelo Fabián Méndez Russo,Santiago Hernán Solari Poggio,1.1.0,2,2,2021/2022,Win
3816746,2022-02-27,03:00:00.000,Mexico - Liga MX,2021/2022,Pumas UNAM,América,0,0,,False,False,Complete,Normal,available,available,2022-03-30T13:25:22.362326,2022-03-30T13:25:22.362326,7,Clausura,Estadio Olímpico de Universitario (Ciudad de México),Fernando Guerrero Ramírez,Andrés Luciano Lillini,Santiago Hernán Solari Poggio,1.1.0,2,2,2021/2022,Draw
3799416,2021-08-19,02:00:00.000,Mexico - Liga MX,2021/2022,Juárez,América,1,2,,False,False,Complete,Normal,available,available,2021-08-20T12:51:04.605000,2021-08-20T12:51:04.605000,5,Apertura,Estadio Olímpico Benito Juárez (Ciudad Juárez),Luis Enrique Santander Aguirre,Ricardo Ferretti,Santiago Hernán Solari Poggio,1.1.0,2,2,2021/2022,Win
3799449,2021-08-29,02:00:00.000,Mexico - Liga MX,2021/2022,León,América,1,1,,False,False,Complete,Normal,available,available,2021-09-01T23:32:39.324000,2021-09-01T23:32:39.324000,7,Apertura,Estadio León,Marco Antonio Ortíz Nava,Ariel Enrique Holan,Santiago Hernán Solari Poggio,1.1.0,2,2,2021/2022,Draw
3799489,2021-11-07,01:00:00.000,Mexico - Liga MX,2021/2022,América,Monterrey,0,0,,False,False,Complete,Normal,available,available,2021-11-07T18:29:25.130483,2021-11-07T18:29:25.130483,17,Apertura,Estadio Azteca,Diego Montaño Robles,Santiago Hernán Solari Poggio,Javier Aguirre Onaindía,1.1.0,2,2,2021/2022,Draw
3832384,2022-05-23,01:06:00.000,Mexico - Liga MX,2021/2022,Pachuca,América,3,0,,False,False,Complete,Normal,available,available,2024-06-13T01:32:20.255593,2024-06-13T01:32:20.255593,22,Semi-finals,Estadio Hidalgo,Fernando Hernández Gómez,Jorge Guillermo Almada Álves,Fernando Ortiz,1.1.0,2,2,2021/2022,Loss
3816752,2022-03-02,03:00:00.000,Mexico - Liga MX,2021/2022,América,Querétaro,1,1,,False,False,Complete,Normal,available,available,2022-03-30T13:41:59.769633,2022-03-30T13:41:59.769633,8,Clausura,Estadio Azteca,Fernando Hernández Gómez,Santiago Hernán Solari Poggio,Rolando Hernán Cristante Mandarino,1.1.0,2,2,2021/2022,Draw
3816768,2022-03-13,03:00:00.000,Mexico - Liga MX,2021/2022,Guadalajara,América,0,0,,False,False,Complete,Normal,available,available,2022-03-13T19:50:46.236646,2022-03-13T19:50:46.236646,10,Clausura,Estadio Akron,Jorge Antonio Pérez Durán,Marcelo Michel Leaño,Fernando Ortiz,1.1.0,2,2,2021/2022,Draw
3816805,2022-02-06,01:00:00.000,Mexico - Liga MX,2021/2022,América,Atlético San Luis,2,3,,False,False,Complete,Normal,available,available,2022-02-18T21:54:53.169655,2022-02-18T21:54:53.169655,4,Clausura,Estadio Azteca,Adonai Escobedo González,Santiago Hernán Solari Poggio,Marcelo Fabián Méndez Russo,1.1.0,2,2,2021/2022,Loss
3815231,2021-11-28,01:00:00.000,Mexico - Liga MX,2021/2022,América,Pumas UNAM,1,3,,False,False,Complete,Normal,available,available,2022-11-13T21:55:32.110039,2022-11-13T21:55:32.110039,20,Apertura - Quarter-finals,Estadio Azteca,Marco Antonio Ortíz Nava,Santiago Hernán Solari Poggio,Andrés Luciano Lillini,1.1.0,2,2,2021/2022,Loss
3799452,2021-08-16,19:00:00.000,Mexico - Liga MX,2021/2022,Atlas,América,0,1,,False,False,Complete,Normal,available,available,2021-08-19T17:07:08.260000,2021-08-19T17:07:08.260000,4,Apertura,Estadio Jalisco,Jorge Antonio Pérez Durán,Diego Martín Cocca Pera,Santiago Hernán Solari Poggio,1.1.0,2,2,2021/2022,Win
3816749,2022-02-20,22:00:00.000,Mexico - Liga MX,2021/2022,América,Pachuca,1,3,,False,False,Complete,Normal,available,available,2024-09-29T17:44:10.785579,2024-09-29T17:44:10.785579,6,Clausura,Estadio Azteca,Diego Montaño Robles,Santiago Hernán Solari Poggio,Jorge Guillermo Almada Álves,1.1.0,2,2,2021/2022,Loss
