match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,attendance,behind_closed_doors,neutral_ground,collection_status,play_status,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_stage,stadium,referee,home_managers,away_managers,data_version,shot_fidelity_version,xy_fidelity_version,season_name
3889737,2023-10-08,03:10:00.000,Mexico - Liga MX,2023/2024,Cruz Azul,Pumas UNAM,1,4,,False,False,Complete,Normal,available,available,2023-10-28T22:37:10.773711,2023-10-28T22:37:10.773711,12,Apertura,Estadio Azteca,César Arturo Ramos Palazuelos,Joaquín Moreno Garduño,Antonio Ricardo Mohamed Matijevich,1.1.0,2,2,2023/2024
3919068,2024-04-06,03:10:00.000,Mexico - Liga MX,2023/2024,Tijuana,Necaxa,2,3,,False,False,Complete,Normal,available,available,2024-07-25T19:42:07.425540,2024-07-25T19:42:07.425540,14,Clausura,Estadio Caliente,Ismael Rosario Lopez Peñuelas,Miguel Ernesto Herrera Aguirre,Eduardo Fentanes Orozco,1.1.0,2,2,2023/2024
3919002,2024-02-10,23:05:00.000,Mexico - Liga MX,2023/2024,Guadalajara,Juárez,2,1,,False,False,Complete,Normal,available,available,2024-02-11T12:11:55.462882,2024-02-11T12:11:55.462882,6,Clausura,Estadio Akron,Vicente Jassiel Reynoso Arce,Fernando Rubén Gago,Maurício Nogueira Barbieri,1.1.0,2,2,2023/2024
3918994,2024-02-05,00:00:00.000,Mexico - Liga MX,2023/2024,Atlas,Santos Laguna,3,0,,False,False,Complete,Normal,available,available,2024-02-05T14:38:27.864301,2024-02-05T14:38:27.864301,5,Clausura,Estadio Jalisco,Mario Terrazas Chávez,Beñat San José Gil,Pablo Eduardo Repetto Aquino,1.1.0,2,2,2023/2024
3835193,2022-09-16,00:00:00.000,Mexico - Liga MX,2022/2023,Cruz Azul,León,2,1,,False,False,Complete,Normal,available,available,2022-12-02T02:24:32.740119,2022-12-02T02:24:32.740119,16,Regular Season,Estadio Azteca,Marco Antonio Ortíz Nava,Raúl Erasto Gutiérrez Jacobo,Renato Manuel Alves Paiva,1.1.0,2,2,2022/2023
3886545,2023-05-19,02:10:00.000,Mexico - Liga MX,2022/2023,Guadalajara,América,0,1,,False,False,Complete,Normal,available,available,2023-05-19T20:42:00.700818,2023-05-19T20:42:00.700818,21,Clausura - Semi-finals,Estadio Akron,César Arturo Ramos Palazuelos,Veljko Paunovic,Fernando Ortiz,1.1.0,2,2,2022/2023
3870488,2023-04-01,23:00:00.000,Mexico - Liga MX,2022/2023,Pachuca,Cruz Azul,0,2,,False,False,Complete,Normal,available,available,2023-07-29T07:24:54.397274,2023-07-29T07:24:54.397274,13,Clausura,Estadio Hidalgo,Luis Enrique Santander Aguirre,Jorge Guillermo Almada Álves,Ricardo Ferretti,1.1.0,2,2,2022/2023
3870518,2023-04-24,01:05:00.000,Mexico - Liga MX,2022/2023,Santos Laguna,Querétaro,0,2,,False,False,Complete,Normal,available,available,2023-12-20T13:22:39.671368,2023-12-20T13:22:39.671368,16,Clausura,Estadio Nuevo Corona,Jorge Abraham Camacho Peregrina,Eduardo Fentanes Orozco,Mauro Néstor Gerk Larrea,1.1.0,2,2,2022/2023
3870478,2023-03-18,23:00:00.000,Mexico - Liga MX,2022/2023,Cruz Azul,Atlético San Luis,1,0,,False,False,Complete,Normal,available,available,2023-04-01T19:15:43.375566,2023-04-01T19:15:43.375566,12,Clausura,Estadio Azteca,Guillermo Pacheco Larios,Ricardo Ferretti,André Soares Jardine,1.1.0,2,2,2022/2023
3870436,2023-02-18,01:06:00.000,Mexico - Liga MX,2022/2023,Juárez,León,0,0,,False,False,Complete,Normal,available,available,2024-03-10T14:12:25.966667,2024-03-10T14:12:25.966667,8,Clausura,Estadio Olímpico Benito Juárez (Ciudad Juárez),Ismael Rosario Lopez Peñuelas,Rolando Hernán Cristante Mandarino,Nicolás Ricardo Larcamón,1.1.0,2,2,2022/2023
3835117,2022-07-10,00:00:00.000,Mexico - Liga MX,2022/2023,León,Pumas UNAM,3,3,,False,False,Complete,Normal,available,available,2023-06-23T15:11:24.436774,2023-06-23T15:11:24.436774,2,Regular Season,Estadio León,Jesus Rafael Lopez Valle,Renato Manuel Alves Paiva,Andrés Luciano Lillini,1.1.0,2,2,2022/2023
3870429,2023-02-15,01:05:00.000,Mexico - Liga MX,2022/2023,Tigres UANL,Juárez,0,0,,False,False,Complete,Normal,available,available,2024-03-10T14:11:30.732390,2024-03-10T14:11:30.732390,7,Clausura,Estadio Universitario de Nuevo León,César Arturo Ramos Palazuelos,Marco Antonio Ruiz García,Rolando Hernán Cristante Mandarino,1.1.0,2,2,2022/2023
3835238,2022-09-18,00:05:00.000,Mexico - Liga MX,2022/2023,Monterrey,Atlas,2,0,,False,False,Complete,Normal,available,available,2022-12-02T02:27:51.700582,2022-12-02T02:27:51.700582,15,Regular Season,Estadio BBVA,Marco Antonio Ortíz Nava,Víctor Manuel Vucetich Rojas,Diego Martín Cocca Pera,1.1.0,2,2,2022/2023
3870421,2023-02-10,01:05:00.000,Mexico - Liga MX,2022/2023,Querétaro,León,0,3,,False,False,Complete,Normal,available,available,2023-02-12T08:28:29.495176,2023-02-12T08:28:29.495176,6,Clausura,Estadio La Corregidora,Jesus Rafael Lopez Valle,Mauro Néstor Gerk Larrea,Nicolás Ricardo Larcamón,1.1.0,2,2,2022/2023
3835224,2022-09-10,02:05:00.000,Mexico - Liga MX,2022/2023,Juárez,Monterrey,0,1,,False,False,Complete,Normal,available,available,2022-12-02T02:14:05.144897,2022-12-02T02:14:05.144897,14,Regular Season,Estadio Olímpico Benito Juárez (Ciudad Juárez),Diego Montaño Robles,Rolando Hernán Cristante Mandarino,Víctor Manuel Vucetich Rojas,1.1.0,2,2,2022/2023
3870379,2023-01-07,23:00:00.000,Mexico - Liga MX,2022/2023,América,Querétaro,0,0,,False,False,Complete,Normal,available,available,2023-03-17T05:08:00.762814,2023-03-17T05:08:00.762814,1,Clausura,Estadio Azteca,Víctor Alfonso Cáceres Hernández,Fernando Ortiz,Mauro Néstor Gerk Larrea,1.1.0,2,2,2022/2023
3870473,2023-03-13,01:05:00.000,Mexico - Liga MX,2022/2023,Santos Laguna,Tijuana,3,2,,False,False,Complete,Normal,available,available,2023-03-24T11:44:19.504413,2023-03-24T11:44:19.504413,11,Clausura,Estadio Nuevo Corona,Ismael Rosario Lopez Peñuelas,Eduardo Fentanes Orozco,Miguel Ernesto Herrera Aguirre,1.1.0,2,2,2022/2023
3835251,2022-10-01,22:05:00.000,Mexico - Liga MX,2022/2023,Monterrey,Pachuca,0,0,,False,False,Complete,Normal,available,available,2022-12-02T02:38:15.851069,2022-12-02T02:38:15.851069,17,Regular Season,Estadio BBVA,Fernando Hernández Gómez,Víctor Manuel Vucetich Rojas,Jorge Guillermo Almada Álves,1.1.0,2,2,2022/2023
3870468,2023-03-11,23:00:00.000,Mexico - Liga MX,2022/2023,Atlas,León,0,1,,False,False,Complete,Normal,available,available,2023-10-29T01:32:06.945817,2023-10-29T01:32:06.945817,11,Clausura,Estadio Jalisco,Marco Antonio Ortíz Nava,Benjamín Mora Mendívil,Nicolás Ricardo Larcamón,1.1.0,2,2,2022/2023
3835173,2022-08-15,00:05:00.000,Mexico - Liga MX,2022/2023,Tigres UANL,Santos Laguna,2,0,,False,False,Complete,Normal,available,available,2022-08-15T21:38:56.163168,2022-08-15T21:38:56.163168,8,Regular Season,Estadio Universitario de Nuevo León,Diego Montaño Robles,Miguel Ernesto Herrera Aguirre,Eduardo Fentanes Orozco,1.1.0,2,2,2022/2023
3886182,2023-05-15,01:05:00.000,Mexico - Liga MX,2022/2023,Guadalajara,Atlas,1,0,,False,False,Complete,Normal,available,available,2023-05-15T16:37:13.963197,2023-05-15T16:37:13.963197,20,Clausura - Quarter-finals,Estadio Akron,Víctor Alfonso Cáceres Hernández,Veljko Paunovic,Benjamín Mora Mendívil,1.1.0,2,2,2022/2023
3870456,2023-03-04,03:15:00.000,Mexico - Liga MX,2022/2023,Tijuana,Atlas,1,1,,False,False,Complete,Normal,available,available,2023-10-18T03:17:29.983148,2023-10-18T03:17:29.983148,10,Clausura,Estadio Caliente,Daniel Quintero Huittrón,Miguel Ernesto Herrera Aguirre,Benjamín Mora Mendívil,1.1.0,2,2,2022/2023
3835147,2022-07-31,17:00:00.000,Mexico - Liga MX,2022/2023,Pumas UNAM,Monterrey,1,1,,False,False,Complete,Normal,available,available,2022-08-01T08:37:27.529653,2022-08-01T08:37:27.529653,6,Regular Season,Estadio Olímpico de Universitario (Ciudad de México),Diego Montaño Robles,Andrés Luciano Lillini,Víctor Manuel Vucetich Rojas,1.1.0,2,2,2022/2023
3870406,2023-03-30,03:05:00.000,Mexico - Liga MX,2022/2023,Querétaro,Cruz Azul,2,2,,False,False,Complete,Normal,available,available,2023-03-30T21:49:04.610898,2023-03-30T21:49:04.610898,4,Clausura,Estadio La Corregidora,Óscar Mejía García,Mauro Néstor Gerk Larrea,Ricardo Ferretti,1.1.0,2,2,2022/2023
3835127,2022-07-19,00:00:00.000,Mexico - Liga MX,2022/2023,Pachuca,Mazatlán,1,1,,False,False,Complete,Normal,available,available,2022-07-19T22:16:11.191742,2022-07-19T22:16:11.191742,3,Regular Season,Estadio Hidalgo,Jorge Abraham Camacho Peregrina,Jorge Guillermo Almada Álves,Gabriel Esteban Caballero Schiker,1.1.0,2,2,2022/2023
3835214,2022-09-04,22:00:00.000,Mexico - Liga MX,2022/2023,Toluca,Guadalajara,0,0,,False,False,Complete,Normal,available,available,2023-04-03T11:08:07.177933,2023-04-03T11:08:07.177933,12,Regular Season,Estadio Nemesio Díez,César Arturo Ramos Palazuelos,Marcos Ignacio Ambriz Espinoza,Ricardo Cadena Martínez,1.1.0,2,2,2022/2023
3835250,2022-10-02,02:05:00.000,Mexico - Liga MX,2022/2023,Cruz Azul,Guadalajara,2,1,,False,False,Complete,Normal,available,available,2022-12-02T02:35:48.948109,2022-12-02T02:35:48.948109,17,Regular Season,Estadio Azteca,César Arturo Ramos Palazuelos,Raúl Erasto Gutiérrez Jacobo,Ricardo Cadena Martínez,1.1.0,2,2,2022/2023
3835143,2022-07-28,00:00:00.000,Mexico - Liga MX,2022/2023,Querétaro,Guadalajara,2,2,,False,False,Complete,Normal,available,available,2023-06-19T14:43:14.083298,2023-06-19T14:43:14.083298,5,Regular Season,Estadio La Corregidora,César Arturo Ramos Palazuelos,Mauro Néstor Gerk Larrea,Ricardo Cadena Martínez,1.1.0,2,2,2022/2023
3870508,2023-04-16,23:00:00.000,Mexico - Liga MX,2022/2023,Querétaro,Tigres UANL,0,0,,False,False,Complete,Normal,available,available,2023-04-17T19:27:44.767028,2023-04-17T19:27:44.767028,15,Clausura,Estadio La Corregidora,Óscar Macías Romo,Mauro Néstor Gerk Larrea,Robert Dante Siboldi Badiola,1.1.0,2,2,2022/2023
3835126,2022-07-17,22:00:00.000,Mexico - Liga MX,2022/2023,Atlético San Luis,Monterrey,0,1,,False,False,Complete,Normal,available,available,2023-07-25T01:29:21.273851,2023-07-25T01:29:21.273851,3,Regular Season,Estadio Alfonso Lastras Ramírez (San Luis Potosí),Fernando Guerrero Ramírez,André Soares Jardine,Víctor Manuel Vucetich Rojas,1.1.0,2,2,2022/2023
3835134,2022-07-24,02:05:00.000,Mexico - Liga MX,2022/2023,Tigres UANL,Atlas,2,0,,False,False,Complete,Normal,available,available,2023-06-19T11:18:59.169578,2023-06-19T11:18:59.169578,4,Regular Season,Estadio Universitario de Nuevo León,Marco Antonio Ortíz Nava,Miguel Ernesto Herrera Aguirre,Diego Martín Cocca Pera,1.1.0,2,2,2022/2023
3835179,2022-08-18,00:00:00.000,Mexico - Liga MX,2022/2023,Toluca,Monterrey,1,1,,False,False,Complete,Normal,available,available,2022-12-02T01:41:49.761903,2022-12-02T01:41:49.761903,9,Regular Season,Estadio Nemesio Díez,Daniel Quintero Huittrón,Marcos Ignacio Ambriz Espinoza,Víctor Manuel Vucetich Rojas,1.1.0,2,2,2022/2023
3835225,2022-09-11,00:00:00.000,Mexico - Liga MX,2022/2023,Necaxa,América,1,2,,False,False,Complete,Normal,available,available,2022-12-13T23:54:19.943573,2022-12-13T23:54:19.943573,14,Regular Season,Estadio Victoria de Aguascalientes,Fernando Guerrero Ramírez,Jaime Arturo Lozano Espín,Fernando Ortiz,1.1.0,2,2,2022/2023
3870410,2023-01-30,01:00:00.000,Mexico - Liga MX,2022/2023,Pachuca,Necaxa,2,1,,False,False,Complete,Normal,available,available,2023-02-12T05:30:54.039159,2023-02-12T05:30:54.039159,4,Clausura,Estadio Hidalgo,Víctor Alfonso Cáceres Hernández,Jorge Guillermo Almada Álves,Andrés Luciano Lillini,1.1.0,2,2,2022/2023
3835106,2022-07-03,17:00:00.000,Mexico - Liga MX,2022/2023,Pumas UNAM,Tijuana,1,1,,False,False,Complete,Normal,available,available,2022-07-04T06:55:04.787794,2022-07-04T06:55:04.787794,1,Regular Season,Estadio Olímpico de Universitario (Ciudad de México),Adonai Escobedo González,Andrés Luciano Lillini,Ricardo Alfredo Valiño,1.1.0,2,2,2022/2023
3870462,2023-03-05,01:05:00.000,Mexico - Liga MX,2022/2023,América,Pachuca,0,3,,False,False,Complete,Normal,available,available,2023-10-18T03:18:21.191512,2023-10-18T03:18:21.191512,10,Clausura,Estadio Azteca,Adonai Escobedo González,Fernando Ortiz,Jorge Guillermo Almada Álves,1.1.0,2,2,2022/2023
3870442,2023-02-20,03:05:00.000,Mexico - Liga MX,2022/2023,Pachuca,Toluca,1,2,,False,False,Complete,Normal,available,available,2023-03-10T21:48:01.300970,2023-03-10T21:48:01.300970,8,Clausura,Estadio Hidalgo,Luis Enrique Santander Aguirre,Jorge Guillermo Almada Álves,Marcos Ignacio Ambriz Espinoza,1.1.0,2,2,2022/2023
3835180,2022-08-19,02:05:00.000,Mexico - Liga MX,2022/2023,Atlético San Luis,Pumas UNAM,3,2,,False,False,Complete,Normal,available,available,2022-12-02T01:42:33.979204,2022-12-02T01:42:33.979204,9,Regular Season,Estadio Alfonso Lastras Ramírez (San Luis Potosí),Óscar Macías Romo,André Soares Jardine,Andrés Luciano Lillini,1.1.0,2,2,2022/2023
3870400,2023-01-23,01:10:00.000,Mexico - Liga MX,2022/2023,Pachuca,Juárez,4,1,,False,False,Complete,Normal,available,available,2023-02-09T10:58:57.363888,2023-02-09T10:58:57.363888,3,Clausura,Estadio Hidalgo,Ismael Rosario Lopez Peñuelas,Jorge Guillermo Almada Álves,Rolando Hernán Cristante Mandarino,1.1.0,2,2,2022/2023
3870474,2023-03-18,03:05:00.000,Mexico - Liga MX,2022/2023,Tijuana,Toluca,3,3,,False,False,Complete,Normal,available,available,2023-04-29T10:44:50.527561,2023-04-29T10:44:50.527561,12,Clausura,Estadio Caliente,Edgar Allan Morales Olvera,Miguel Ernesto Herrera Aguirre,Marcos Ignacio Ambriz Espinoza,1.1.0,2,2,2022/2023
3835212,2022-09-04,00:05:00.000,Mexico - Liga MX,2022/2023,Atlas,Pumas UNAM,0,0,,False,False,Complete,Normal,available,available,2022-12-02T02:05:03.782582,2022-12-02T02:05:03.782582,12,Regular Season,Estadio Jalisco,Luis Enrique Santander Aguirre,Diego Martín Cocca Pera,Andrés Luciano Lillini,1.1.0,2,2,2022/2023
3870443,2023-02-20,01:05:00.000,Mexico - Liga MX,2022/2023,América,Tijuana,2,1,,False,False,Complete,Normal,available,available,2023-07-25T14:32:25.035639,2023-07-25T14:32:25.035639,8,Clausura,Estadio Azteca,Fernando Guerrero Ramírez,Fernando Ortiz,Miguel Ernesto Herrera Aguirre,1.1.0,2,2,2022/2023
3835181,2022-08-19,00:05:00.000,Mexico - Liga MX,2022/2023,Santos Laguna,León,2,1,,False,False,Complete,Normal,available,available,2022-08-20T17:06:57.756922,2022-08-20T17:06:57.756922,9,Regular Season,Estadio Nuevo Corona,Víctor Alfonso Cáceres Hernández,Eduardo Fentanes Orozco,Renato Manuel Alves Paiva,1.1.0,2,2,2022/2023
3870390,2023-01-15,01:05:00.000,Mexico - Liga MX,2022/2023,Juárez,Tijuana,3,0,,False,False,Complete,Normal,available,available,2023-02-28T06:09:42.943583,2023-02-28T06:09:42.943583,2,Clausura,Estadio Olímpico Benito Juárez (Ciudad Juárez),Víctor Alfonso Cáceres Hernández,Rolando Hernán Cristante Mandarino,Ricardo Alfredo Valiño,1.1.0,2,2,2022/2023
3870448,2023-02-25,03:10:00.000,Mexico - Liga MX,2022/2023,Mazatlán,Pumas UNAM,1,2,,False,False,Complete,Normal,available,available,2023-03-09T17:39:04.136248,2023-03-09T17:39:04.136248,9,Clausura,Estadio El Encanto,Eduardo Galván Basulto,Rubén Omar Romano Cachía,Rafael Puente del Río,1.1.0,2,2,2022/2023
3835211,2022-09-04,00:05:00.000,Mexico - Liga MX,2022/2023,Monterrey,Mazatlán,0,0,,False,False,Complete,Normal,available,available,2023-07-30T08:41:38.831348,2023-07-30T08:41:38.831348,12,Regular Season,Estadio BBVA,Víctor Alfonso Cáceres Hernández,Víctor Manuel Vucetich Rojas,Gabriel Esteban Caballero Schiker,1.1.0,2,2,2022/2023
3870469,2023-03-12,01:05:00.000,Mexico - Liga MX,2022/2023,Cruz Azul,Pumas UNAM,1,0,,False,False,Complete,Normal,available,available,2023-03-30T21:51:49.050472,2023-03-30T21:51:49.050472,11,Clausura,Estadio Azteca,Daniel Quintero Huittrón,Ricardo Ferretti,Rafael Puente del Río,1.1.0,2,2,2022/2023
3870384,2023-01-13,03:00:00.000,Mexico - Liga MX,2022/2023,Atlas,Mazatlán,2,1,,False,False,Complete,Normal,available,available,2023-04-13T15:39:24.159350,2023-04-13T15:39:24.159350,2,Clausura,Estadio Jalisco,Ismael Rosario Lopez Peñuelas,Benjamín Mora Mendívil,Gabriel Esteban Caballero Schiker,1.1.0,2,2,2022/2023
3870418,2023-02-06,01:10:00.000,Mexico - Liga MX,2022/2023,Monterrey,Toluca,2,1,,False,False,Complete,Normal,available,available,2023-02-19T12:13:53.511493,2023-02-19T12:13:53.511493,5,Clausura,Estadio BBVA,Víctor Alfonso Cáceres Hernández,Víctor Manuel Vucetich Rojas,Marcos Ignacio Ambriz Espinoza,1.1.0,2,2,2022/2023
3835190,2022-08-21,22:00:00.000,Mexico - Liga MX,2022/2023,Atlético San Luis,Toluca,1,0,,False,False,Complete,Normal,available,available,2023-06-25T23:52:53.867115,2023-06-25T23:52:53.867115,10,Regular Season,Estadio Alfonso Lastras Ramírez (San Luis Potosí),Diego Montaño Robles,André Soares Jardine,Marcos Ignacio Ambriz Espinoza,1.1.0,2,2,2022/2023
3870465,2023-03-11,01:05:00.000,Mexico - Liga MX,2022/2023,Atlético San Luis,Querétaro,2,0,,False,False,Complete,Normal,available,available,2023-04-15T06:38:38.708802,2023-04-15T06:38:38.708802,11,Clausura,Estadio Alfonso Lastras Ramírez (San Luis Potosí),César Arturo Ramos Palazuelos,André Soares Jardine,Mauro Néstor Gerk Larrea,1.1.0,2,2,2022/2023
3835232,2022-09-12,01:05:00.000,Mexico - Liga MX,2022/2023,Pachuca,Tijuana,6,1,,False,False,Complete,Normal,available,available,2022-12-02T02:24:35.436004,2022-12-02T02:24:35.436004,14,Regular Season,Estadio Hidalgo,Óscar Macías Romo,Jorge Guillermo Almada Álves,Ricardo Alfredo Valiño,1.1.0,2,2,2022/2023
3870417,2023-02-04,23:00:00.000,Mexico - Liga MX,2022/2023,León,Pachuca,0,1,,False,False,Complete,Normal,available,available,2023-02-06T14:41:26.965265,2023-02-06T14:41:26.965265,5,Clausura,Estadio León,Guillermo Pacheco Larios,Nicolás Ricardo Larcamón,Jorge Guillermo Almada Álves,1.1.0,2,2,2022/2023
3835138,2022-07-27,00:00:00.000,Mexico - Liga MX,2022/2023,Juárez,Tigres UANL,0,1,,False,False,Complete,Normal,available,available,2023-02-20T08:24:52.199287,2023-02-20T08:24:52.199287,5,Regular Season,Estadio Olímpico Benito Juárez (Ciudad Juárez),Fernando Hernández Gómez,Rolando Hernán Cristante Mandarino,Miguel Ernesto Herrera Aguirre,1.1.0,2,2,2022/2023
3835175,2022-08-17,00:00:00.000,Mexico - Liga MX,2022/2023,Atlas,Juárez,0,1,,False,False,Complete,Normal,available,available,2022-12-02T01:38:38.966473,2022-12-02T01:38:38.966473,9,Regular Season,Estadio Jalisco,Adonai Escobedo González,Diego Martín Cocca Pera,Rolando Hernán Cristante Mandarino,1.1.0,2,2,2022/2023
3835203,2022-08-29,02:05:00.000,Mexico - Liga MX,2022/2023,Tijuana,Monterrey,0,3,,False,False,Complete,Normal,available,available,2023-06-20T17:22:23.854010,2023-06-20T17:22:23.854010,11,Regular Season,Estadio Caliente,Brian Omar González Veles,Ricardo Alfredo Valiño,Víctor Manuel Vucetich Rojas,1.1.0,2,2,2022/2023
3864093,2022-10-09,02:15:00.000,Mexico - Liga MX,2022/2023,Cruz Azul,León,1,0,,False,False,Complete,Normal,available,available,2022-12-02T02:41:26.625074,2022-12-02T02:41:26.625074,18,Apertura - Reclasificación,Estadio Azteca,Fernando Guerrero Ramírez,Raúl Erasto Gutiérrez Jacobo,Renato Manuel Alves Paiva,1.1.0,2,2,2022/2023
3835113,2022-07-10,00:05:00.000,Mexico - Liga MX,2022/2023,Guadalajara,Atlético San Luis,0,1,,False,False,Complete,Normal,available,available,2022-12-02T01:01:15.267868,2022-12-02T01:01:15.267868,2,Regular Season,Estadio Akron,Óscar Mejía García,Ricardo Cadena Martínez,André Soares Jardine,1.1.0,2,2,2022/2023
3870437,2023-02-18,23:00:00.000,Mexico - Liga MX,2022/2023,Atlético San Luis,Santos Laguna,1,1,,False,False,Complete,Normal,available,available,2023-03-06T04:08:18.905536,2023-03-06T04:08:18.905536,8,Clausura,Estadio Alfonso Lastras Ramírez (San Luis Potosí),Óscar Mejía García,André Soares Jardine,Eduardo Fentanes Orozco,1.1.0,2,2,2022/2023
3835233,2022-09-14,02:05:00.000,Mexico - Liga MX,2022/2023,Guadalajara,Tigres UANL,1,4,,False,False,Complete,Normal,available,available,2022-12-02T02:22:00.801750,2022-12-02T02:22:00.801750,9,Regular Season,Estadio Akron,Fernando Guerrero Ramírez,Ricardo Cadena Martínez,Miguel Ernesto Herrera Aguirre,1.1.0,2,2,2022/2023
3835246,2022-10-01,02:00:00.000,Mexico - Liga MX,2022/2023,Juárez,Pumas UNAM,3,1,,False,False,Complete,Normal,available,available,2023-02-13T01:29:19.861856,2023-02-13T01:29:19.861856,17,Regular Season,Estadio Olímpico Benito Juárez (Ciudad Juárez),Daniel Quintero Huittrón,Rolando Hernán Cristante Mandarino,Andrés Luciano Lillini,1.1.0,2,2,2022/2023
3870493,2023-04-08,03:05:00.000,Mexico - Liga MX,2022/2023,Tijuana,Querétaro,1,2,,False,False,Complete,Normal,available,available,2023-04-15T04:12:27.507727,2023-04-15T04:12:27.507727,14,Clausura,Estadio Caliente,Luis Enrique Santander Aguirre,Miguel Ernesto Herrera Aguirre,Mauro Néstor Gerk Larrea,1.1.0,2,2,2022/2023
3870430,2023-02-15,01:05:00.000,Mexico - Liga MX,2022/2023,León,Puebla,2,0,,False,False,Complete,Normal,available,available,2023-02-25T01:50:36.760069,2023-02-25T01:50:36.760069,7,Clausura,Estadio León,Óscar Macías Romo,Nicolás Ricardo Larcamón,Eduardo Arce Peña,1.1.0,2,2,2022/2023
3835165,2022-08-12,02:00:00.000,Mexico - Liga MX,2022/2023,Querétaro,Atlético San Luis,1,1,,False,False,Complete,Normal,available,available,2022-08-12T18:39:52.199277,2022-08-12T18:39:52.199277,8,Regular Season,Estadio La Corregidora,Erick Yair Miranda Galindo,Mauro Néstor Gerk Larrea,André Soares Jardine,1.1.0,2,2,2022/2023
3870514,2023-04-22,23:00:00.000,Mexico - Liga MX,2022/2023,Pachuca,Atlético San Luis,2,1,,False,False,Complete,Normal,available,available,2023-05-07T13:39:53.769606,2023-05-07T13:39:53.769606,16,Clausura,Estadio Hidalgo,Daniel Quintero Huittrón,Jorge Guillermo Almada Álves,André Soares Jardine,1.1.0,2,2,2022/2023
3870510,2023-04-21,02:05:00.000,Mexico - Liga MX,2022/2023,Tigres UANL,Puebla,1,0,,False,False,Complete,Normal,available,available,2023-05-07T13:39:11.374443,2023-05-07T13:39:11.374443,16,Clausura,Estadio Universitario de Nuevo León,Erick Yair Miranda Galindo,Robert Dante Siboldi Badiola,Eduardo Arce Peña,1.1.0,2,2,2022/2023
3870381,2023-01-09,03:10:00.000,Mexico - Liga MX,2022/2023,Tijuana,Cruz Azul,1,1,,False,False,Complete,Normal,available,available,2023-05-05T23:53:30.755136,2023-05-05T23:53:30.755136,1,Clausura,Estadio Caliente,Daniel Quintero Huittrón,Ricardo Alfredo Valiño,Raúl Erasto Gutiérrez Jacobo,1.1.0,2,2,2022/2023
3870515,2023-04-23,18:00:00.000,Mexico - Liga MX,2022/2023,Toluca,Juárez,1,1,,False,False,Complete,Normal,available,available,2023-05-07T14:33:45.488574,2023-05-07T14:33:45.488574,16,Clausura,Estadio Nemesio Díez,Fernando Guerrero Ramírez,Marcos Ignacio Ambriz Espinoza,Diego Andrei Mejía Campo,1.1.0,2,2,2022/2023
3870509,2023-04-17,01:10:00.000,Mexico - Liga MX,2022/2023,Monterrey,Santos Laguna,1,2,,False,False,Complete,Normal,available,available,2023-05-07T13:38:21.656991,2023-05-07T13:38:21.656991,15,Clausura,Estadio BBVA,Marco Antonio Ortíz Nava,Víctor Manuel Vucetich Rojas,Eduardo Fentanes Orozco,1.1.0,2,2,2022/2023
3870502,2023-04-15,03:05:00.000,Mexico - Liga MX,2022/2023,Mazatlán,Tijuana,1,2,,False,False,Complete,Normal,available,available,2024-03-10T14:13:59.431302,2024-03-10T14:13:59.431302,15,Clausura,Estadio El Encanto,César Arturo Ramos Palazuelos,Rubén Omar Romano Cachía,Miguel Ernesto Herrera Aguirre,1.1.0,2,2,2022/2023
3864709,2022-10-14,02:06:00.000,Mexico - Liga MX,2022/2023,Tigres UANL,Pachuca,1,0,,False,False,Complete,Normal,available,available,2022-12-02T02:51:54.730851,2022-12-02T02:51:54.730851,19,Quarter-finals,Estadio Universitario de Nuevo León,Fernando Hernández Gómez,Miguel Ernesto Herrera Aguirre,Jorge Guillermo Almada Álves,1.1.0,2,2,2022/2023
3870383,2023-01-10,03:10:00.000,Mexico - Liga MX,2022/2023,Pachuca,Puebla,5,1,,False,False,Complete,Normal,available,available,2023-02-12T07:30:22.674811,2023-02-12T07:30:22.674811,1,Clausura,Estadio Hidalgo,Diego Montaño Robles,Jorge Guillermo Almada Álves,Eduardo Arce Peña,1.1.0,2,2,2022/2023
3870492,2023-04-08,01:05:00.000,Mexico - Liga MX,2022/2023,Puebla,Toluca,1,2,,False,False,Complete,Normal,available,available,2023-04-10T15:13:22.973087,2023-04-10T15:13:22.973087,14,Clausura,Estadio Cuauhtémoc,Ismael Rosario Lopez Peñuelas,Eduardo Arce Peña,Marcos Ignacio Ambriz Espinoza,1.1.0,2,2,2022/2023
3870471,2023-03-13,03:15:00.000,Mexico - Liga MX,2022/2023,Juárez,Necaxa,1,1,,False,False,Complete,Normal,available,available,2023-04-02T21:17:09.316309,2023-04-02T21:17:09.316309,11,Clausura,Estadio Olímpico Benito Juárez (Ciudad Juárez),Erick Yair Miranda Galindo,Rolando Hernán Cristante Mandarino,Andrés Luciano Lillini,1.1.0,2,2,2022/2023
3886180,2023-05-14,03:16:00.000,Mexico - Liga MX,2022/2023,América,Atlético San Luis,1,2,,False,False,Complete,Normal,available,available,2023-05-26T00:50:17.806368,2023-05-26T00:50:17.806368,20,Clausura - Quarter-finals,Estadio Azteca,Daniel Quintero Huittrón,Fernando Ortiz,André Soares Jardine,1.1.0,2,2,2022/2023
