50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2fcf413-21ac-5036-afcd-36e0acfc844d,1514,,,"[20.8, 41.7]",3939883,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Martín Nervo,28425.0,Right Center Back,77,Atlas,1296,"['3ea434b6-bc6e-5ac4-9428-5e6048153428', '0bc0cfe4-7987-5b20-ba37-2540e54fb690']",42,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:39:42.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8437f4c-89f8-5843-ad14-80fd6a448c94,1517,,,"[14.8, 31.1]",3939883,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,77,Atlas,1296,"['7da7590a-ba29-5b1b-8024-2f1caeaa20fa', '45acdcab-8e94-546b-903f-d9329b46aa03']",47,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:39:47.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6766005-59c6-540e-98c6-502e53cc6806,1520,,,"[28.7, 7.0]",3939883,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matheus Dória Macedo,4418.0,Left Center Back,77,Atlas,1296,"['f3ec4eb8-97c8-502d-b7f1-f6f7bdcab776', 'd416280c-59ab-59f8-81ce-08a782c2fa3b']",50,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:39:50.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433da090-0793-51cb-ad53-56179eafac78,1523,,,"[52.8, 0.8]",3939883,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Daniel Aguirre Lara,32156.0,Center Forward,77,Atlas,1296,"['4c3b2bd5-77cc-51b9-b92d-806f69eebc79', '6cfa077e-5811-5780-8d7f-297271485ba7']",55,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:39:55.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3179273-5e02-5d58-8ddb-cea461d77046,1526,,,"[34.8, 31.9]",3939883,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hugo Martín Nervo,28425.0,Right Center Back,77,Atlas,1296,"['0f1ff92e-7c80-5e93-af0a-a72d1d8de88a', '7fea77d4-f773-5cdd-8c76-ac7f53bce091']",58,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:39:58.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805b82fa-eba9-5848-a63c-e8a8b30dc63f,1529,,,"[64.5, 73.2]",3939883,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Eduard Murillo Romaña,10846.0,Right Back,77,Atlas,1296,"['d6f9bb4e-600a-5b6b-a12c-b2eae431c343', '00aea18d-6ffd-5d25-a0a8-c29f41324b33']",5,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:40:05.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24c24720-441f-5b04-add4-f3c953f72981,1533,,,"[62.3, 64.4]",3939883,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raymundo de Jesús Fulgencio Román,31431.0,Right Midfield,77,Atlas,1296,"['24f3c256-58c0-561d-9ff8-10337e496663', 'd7898b5b-6221-5c14-b46d-3548edc67ad7', '9565fa70-b0ef-5251-90e4-b0cfdda80911']",8,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:40:08.119,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734078fb-dbd3-5c9c-aeea-cd7bb0a5a744,1537,,,"[46.2, 20.9]",3939883,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Brian Rodríguez Bravo,30736.0,Left Wing,78,América,1229,"['93b2f66f-6a9d-5912-86c3-8d15b2725b9c', '49e2f435-7ad9-581b-9255-54b3312945bb']",12,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:40:12.557,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d67dd37-9242-57e5-9c99-46638f4eb999,1544,,,"[118.3, 3.7]",3939883,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Ezequiel García,27567.0,Left Midfield,79,Atlas,1296,['049616d4-87b7-54fc-8fe4-d7fab8614487'],20,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:40:20.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab8cf6bf-493f-5b52-a741-790cc3fe2cfa,1546,,,"[8.1, 38.1]",3939883,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Álvaro Fidalgo Fernández,47467.0,Left Defensive Midfield,80,América,1229,"['ef295913-9588-56e3-b0d9-275cb6075ecc', 'f4dc63e9-ab77-502e-81b1-555719917f03']",39,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:40:39.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdb8d731-9e2a-5250-859b-ed4800217e34,1549,,,"[26.1, 50.6]",3939883,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Richard Rafael Sánchez Guerrero,31956.0,Right Defensive Midfield,80,América,1229,"['84c7043a-76fc-546d-8a3d-d5173aae1731', 'ddd844d8-c05e-581e-972a-63e7099406ec']",48,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:40:48.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825c4870-59ab-5295-950a-1f08d4df905e,1552,,,"[27.8, 36.0]",3939883,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,80,América,1229,"['448d40ea-c1c4-5603-b7e9-2722bcad23f4', '4c1201bc-372b-51a3-b3c0-e7ee41de51b6']",52,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:40:52.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3920f57-d005-5e46-85d0-a394dd71cae6,1555,,,"[37.5, 14.1]",3939883,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ramón Juárez Del Castillo,36167.0,Left Center Back,80,América,1229,"['4362482b-8a8a-5522-b493-6d1f971e8576', 'a40293a5-0eec-5885-9165-68220d0795bb']",55,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:40:55.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21bc71a5-d266-555e-958d-120d5dbca500,1558,,,"[39.3, 27.9]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,80,América,1229,"['04cb9420-9c33-5fe3-b999-8fdac3040650', '4d7b7aaa-5d00-554f-99ce-39999e7f9440']",0,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:00.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2a5f490-f1ea-5241-8b15-ae3ac9e88b53,1561,,,"[56.3, 52.4]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Richard Rafael Sánchez Guerrero,31956.0,Right Defensive Midfield,80,América,1229,"['cd16d95d-3636-569b-99e5-a7a5eaec99d2', '6dd8e16c-0c0a-56e0-8d21-c839e9a54c29']",7,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:07.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8cba17c-8caa-5b10-8e09-a4b6f4431923,1564,,,"[51.6, 74.9]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Israel Reyes Romero,33126.0,Right Back,80,América,1229,"['656f2982-bf43-5f3d-8ca9-08b2d6074ee4', 'e5dddbc3-507d-546a-b052-daae2a96c8d7']",9,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:09.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c74c83ae-9abc-57f5-83f1-534d42565944,1567,,,"[46.4, 52.4]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,80,América,1229,"['d212795a-4f35-50d2-b66b-ddc7b6beacf1', 'b6e0df4b-3f86-5dff-95c0-d81a90e6e54f']",13,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:13.088,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d213097a-337a-50ce-86ee-888ac57b53e5,1570,,,"[51.2, 41.4]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Álvaro Fidalgo Fernández,47467.0,Left Defensive Midfield,80,América,1229,"['b7cc5fef-e9d4-55f9-9d46-0995d9a247d4', 'aa0c1612-6d43-53a9-a690-db7619e8f8f0']",14,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:14.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b2a2807-b4de-5b12-9632-e26b4118d7b6,1573,,,"[57.8, 17.5]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ramón Juárez Del Castillo,36167.0,Left Center Back,80,América,1229,"['93ceb00e-5d41-5e3b-b9d2-f6f8dc100ecc', 'ccfa04ca-49d0-5870-9c7b-3c157b65c0f4']",19,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:19.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22d4ec7d-edd1-59a4-8273-ff689626b5ad,1576,,,"[44.6, 30.7]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,80,América,1229,"['4c06de86-0d34-5f12-a831-5a4b60f7d798', 'c2c9c720-da08-5697-9c5f-39ac17a97e9e']",24,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:24.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aa76541-592a-5d0f-9096-9094829fd921,1579,,,"[50.0, 56.0]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Richard Rafael Sánchez Guerrero,31956.0,Right Defensive Midfield,80,América,1229,"['e4ec71e5-9486-54f7-8082-79012c1ead09', 'aa223def-426f-53f3-a4ea-37f3e9ef9aa4']",29,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:29.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435cefe1-cd80-5e32-9576-d8297516b228,1582,,,"[62.8, 76.7]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Israel Reyes Romero,33126.0,Right Back,80,América,1229,"['113cc1e2-2a99-54cc-bbc2-55f0ce6b7403', '046b39a6-24a8-5a95-b750-5aa98c4427fe']",34,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:34.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2da866d-f0bc-57fb-a7c0-4ecdbfb63298,1586,,,"[43.2, 53.2]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,80,América,1229,"['3b60ce4b-1636-5548-ae2a-587dae67ba76', 'd74e6b65-9fb3-59a8-8893-d0fedb41bffe']",37,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:37.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c468ed6-ef54-5f8d-8354-9ff06e805ecf,1589,,,"[51.6, 50.2]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Álvaro Fidalgo Fernández,47467.0,Left Defensive Midfield,80,América,1229,"['bec05072-7f61-5e9e-b8da-a454db7c1e26', '010b3855-13fa-5fc2-873b-433a0d9af6d0']",40,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:40.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad5007a8-100f-5dbe-b91b-2c47f6f461de,1592,,,"[58.4, 55.8]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Richard Rafael Sánchez Guerrero,31956.0,Right Defensive Midfield,80,América,1229,"['6c3bdf1d-9a16-5ca8-bcbc-6d8ee28a2423', '2858e359-c68c-598d-97e8-30f0fd21d852']",45,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:45.220,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7512a59a-ad36-5b33-a46d-2e290a5e2201,1595,,,"[78.8, 78.1]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javairô Dilrosun,15822.0,Right Wing,80,América,1229,"['e51cef4b-62a3-5a7f-9ac5-514eb8c621c4', '8d9ed33b-3560-5b7b-b662-3b6dce059d51']",49,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:49.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dc51bb4-c49a-5e1e-82f9-8e5de03fc38a,1598,,,"[67.8, 73.4]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Richard Rafael Sánchez Guerrero,31956.0,Right Defensive Midfield,80,América,1229,"['19f1e7df-de58-52e9-bd41-1a15d9b9685f', 'ca6971f9-cb24-5dfc-96b4-ce02d949a027']",52,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:52.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56453953-d06c-508c-8a8f-af2b9abe783c,1601,,,"[63.4, 40.3]",3939883,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Álvaro Fidalgo Fernández,47467.0,Left Defensive Midfield,80,América,1229,"['22432f78-4473-5fa1-ba19-15756621b04e', '3b600d19-825c-551e-ae0e-dceb8d0ee1b4']",55,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:41:55.596,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55e05ee2-7816-5083-8296-0528109587bd,1604,,,"[70.2, 19.7]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ramón Juárez Del Castillo,36167.0,Left Center Back,80,América,1229,"['aa27569e-ffb3-554b-bae0-08c8f45da734', '3065f570-87c9-5a39-9bca-e7694f786b3c']",1,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:01.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d309fcc7-8b48-5edf-b1b1-886bb3fa71f0,1607,,,"[73.6, 23.9]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Álvaro Fidalgo Fernández,47467.0,Left Defensive Midfield,80,América,1229,"['01e2d063-7548-5763-b91c-81a93cd35b69', '0d25f0f9-a7b8-5767-96e1-a88473b3cbf3']",4,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:04.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a09fc5d8-f828-5f5c-befe-9ab252c2d2be,1610,,,"[78.3, 17.0]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ramón Juárez Del Castillo,36167.0,Left Center Back,80,América,1229,"['cb0b4a40-815c-50e8-9e1a-3f605aebce01', 'c18bcf08-4382-5cdf-85e5-258903076bfb']",8,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:08.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546ebce4-d944-5b26-8eb6-e1cfc6e7481d,1613,,,"[86.9, 7.7]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paul Brian Rodríguez Bravo,30736.0,Left Wing,80,América,1229,"['4a2eecab-6b4b-5365-9985-1e558e8b2fd1', 'd3900103-02e1-507f-8db1-0a937ed2d100']",12,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:12.301,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f713efda-916f-5ccc-a4f6-fad0a4bb67a1,1616,,,"[75.5, 14.8]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Álvaro Fidalgo Fernández,47467.0,Left Defensive Midfield,80,América,1229,"['ced14c35-036e-5ba2-b714-a67c92a98182', 'f224aa7e-2f66-55e9-b893-4319b12949c5']",14,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:14.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5af8e372-361e-5687-bc99-656f2378b61c,1619,,,"[74.4, 42.0]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Richard Rafael Sánchez Guerrero,31956.0,Right Defensive Midfield,80,América,1229,"['45debb99-6478-56ff-9948-eb160a0e7ce0', '276f141f-7ea6-5edf-8d72-094ab46acd46']",17,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:17.198,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b495df9-be83-58ea-96fc-ae5af816c074,1623,,,"[65.4, 63.9]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Israel Reyes Romero,33126.0,Right Back,80,América,1229,"['7e3804e3-744d-53f5-a716-3b2842ad26cb', '180c175e-423e-51c6-bbde-07417073d6c8']",19,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:19.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b1e1900-4526-5e04-a438-1a99d6c32222,1626,,,"[80.5, 78.9]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javairô Dilrosun,15822.0,Right Wing,80,América,1229,"['426be684-ff79-532a-82ca-88ceafe9f675', 'dc0780d9-50b9-5fb7-a306-9361c1346f6a']",22,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:22.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7cd63a8-7ff5-556d-96da-9a4c6bf090b1,1634,,,"[38.0, 11.6]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aldo Paul Rocha González,26324.0,Left Defensive Midfield,81,Atlas,1296,"['96cd03a3-57c2-58b5-b19c-8f7550b1a7c3', '8650c49b-5087-59f4-a0db-be98f0053e49', '4d83e577-d68f-5a5d-a1b5-ec2a4852065b']",31,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:42:31.881,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baf59cd9-469e-5eb2-89c5-e2696fba1d55,1642,,,"[70.0, 71.2]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richard Rafael Sánchez Guerrero,31956.0,Right Defensive Midfield,82,América,1229,"['e26ad04e-37a7-52a0-93e3-b6d3ea9443d5', 'b2f3daec-184f-5192-a500-5396ac1acaa7']",38,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:38.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a1af0d6-f2fa-59de-9b67-999bc523c605,1645,,,"[70.8, 55.4]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Fidalgo Fernández,47467.0,Left Defensive Midfield,82,América,1229,"['fffd0135-6c23-50d6-b66e-94150c96d9a2', 'e74d371a-8e79-5450-b621-de85fe847ec8']",40,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:40.047,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5eb4892-ff43-5891-b3a2-e2da5c12cc74,1648,,,"[78.3, 45.2]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Sebastián Aguirre Soto,37999.0,Center Forward,82,América,1229,"['b60f4794-6bb3-5b8a-abf0-633087ee168d', 'd49119a7-5da9-5ef4-a267-868c69fa040a']",41,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:41.986,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24552f28-3efd-511c-8c82-50cb8097cff2,1651,,,"[68.6, 44.8]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Fidalgo Fernández,47467.0,Left Defensive Midfield,82,América,1229,"['80871482-3704-5b87-9e57-106551777174', 'ae06e53e-2054-5700-84ab-9473514e4809']",42,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:42.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d6b6fa0-a187-55a5-87f0-b32c071975ab,1654,,,"[66.5, 17.9]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramón Juárez Del Castillo,36167.0,Left Center Back,82,América,1229,"['de8844c6-f82c-5b9c-9459-e8ec7e006871', 'd42a7434-cf9f-5f9e-9863-1cb63bcac44d']",45,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:45.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d431d153-add8-50a3-8370-d68277d0a982,1657,,,"[79.6, 3.1]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Alexis Borja González,23428.0,Left Back,82,América,1229,"['a01c9bb0-5ec5-59a8-97d0-be931fd632a4', '57338657-be27-52c0-a187-0ecc2a64d22d']",47,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:47.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950b5e46-db7d-5712-87e4-573b476a0899,1660,,,"[63.6, 10.4]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramón Juárez Del Castillo,36167.0,Left Center Back,82,América,1229,"['9b27fc6e-8651-5cbc-a43e-dbe7e42cec14', 'b8618399-8ebb-53b6-bc01-db4564f605b7']",51,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:51.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351f7e2b-575a-5b67-b58c-5b12aec1a8f0,1663,,,"[73.8, 11.1]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Fidalgo Fernández,47467.0,Left Defensive Midfield,82,América,1229,"['e55c84c4-18f4-5746-ab9d-c05b08f073ef', 'd77f2de6-b31d-53d3-9321-c573823efe2e']",55,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:55.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e4c904c-568b-5b5e-9e5c-8fd5c0a45b7d,1666,,,"[76.1, 24.5]",3939883,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erick Daniel Sánchez Ocegueda,43555.0,Center Attacking Midfield,82,América,1229,"['cc095437-1760-59b3-b225-3010fb5de876', '1c675035-b2df-5f05-965f-94e06b04ba61']",58,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:42:58.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449cb821-88a1-5d84-8737-a174f74d26d8,1669,,,"[65.0, 47.0]",3939883,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richard Rafael Sánchez Guerrero,31956.0,Right Defensive Midfield,82,América,1229,"['8332f8a1-fe3d-5906-823b-104dc22ace3a', '28f82ca4-73bd-5853-8630-346a9768dc06']",1,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:43:01.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93c53bb9-42b8-560a-8c6b-aa5b4d52ebfc,1673,,,"[60.8, 69.7]",3939883,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Israel Reyes Romero,33126.0,Right Back,82,América,1229,"['481bca2f-e277-54f1-8254-9578dafcaa0d', '19be3375-5e6c-5a84-bb6b-b24c60a670fc']",4,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:43:04.083,Ball Receipt*,
